status,card_id,answer,deleted_objects,removed_audios,cleared_audio,error
updated,d16ebba7-b23f-4f69-89c5-42cccff0874b,18,"f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ar/audio_num_18_ar.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/bg/audio_num_18_bg.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/cs/audio_num_18_cs.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/da/audio_num_18_da.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/de/audio_num_18_de.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/el/audio_num_18_el.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/en/audio_num_18_en.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/es/audio_num_18_es.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/et/audio_num_18_et.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/fi/audio_num_18_fi.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/fr/audio_num_18_fr.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/hi/audio_num_18_hi.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/hr/audio_num_18_hr.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/hu/audio_num_18_hu.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/id/audio_num_18_id.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/it/audio_num_18_it.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ja/audio_num_18_ja.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ko/audio_num_18_ko.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/lt/audio_num_18_lt.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/lv/audio_num_18_lv.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/nl/audio_num_18_nl.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/pl/audio_num_18_pl.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/pt/audio_num_18_pt.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ro/audio_num_18_ro.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/sk/audio_num_18_sk.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/sv/audio_num_18_sv.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/tl/audio_num_18_tl.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/tr/audio_num_18_tr.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/uk/audio_num_18_uk.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/vi/audio_num_18_vi.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/zh/audio_num_18_zh.mp3","ar,bg,cs,da,de,el,en,es,et,fi,fr,hi,hr,hu,id,it,ja,ko,lt,lv,nl,pl,pt,ro,sk,sv,tl,tr,uk,vi,zh",,
updated,d2303dca-503d-417f-8ab3-7bb945ce0e61,ग,cards/d2303dca-503d-417f-8ab3-7bb945ce0e61/audio.mp3,,yes,
updated,d2542f40-f9eb-471d-8326-a93d0e75129b,F,cards/d2542f40-f9eb-471d-8326-a93d0e75129b/audio.mp3,,yes,
updated,d27136ab-f205-4804-bfee-23609e075275,Ē,cards/d27136ab-f205-4804-bfee-23609e075275/audio.mp3,,yes,
updated,d2d221a6-7fe5-424f-812b-3989487b9d4b,ج,cards/d2d221a6-7fe5-424f-812b-3989487b9d4b/global_1776614738301.mp3,,yes,
updated,d34ce2a6-c840-4bac-a2a6-e36e2d3f8e7f,T,cards/d34ce2a6-c840-4bac-a2a6-e36e2d3f8e7f/audio.mp3,,yes,
updated,d37f8c81-54f2-4aaf-b3ae-2edb106e4f8e,ㄕ,cards/d37f8c81-54f2-4aaf-b3ae-2edb106e4f8e/global_1776615046764.mp3,,yes,
updated,d3bc07d4-97ca-4730-9273-0540942bde42,0,,"ga,mt,sl",,
updated,d3e28f40-d23e-4ef9-b459-f7d7632b648f,X,cards/d3e28f40-d23e-4ef9-b459-f7d7632b648f/audio.mp3,,yes,
updated,d405ea04-3f93-4d54-8ded-3218b28fa6c8,Z,cards/d405ea04-3f93-4d54-8ded-3218b28fa6c8/audio.mp3,,yes,
updated,d422bb4a-d070-4210-9a6f-2f821ae9fbe6,7,,"ga,mt,sl",,
updated,d42e5be0-2cce-4603-8868-5cf3bd573ad0,Z,cards/d42e5be0-2cce-4603-8868-5cf3bd573ad0/audio.mp3,,yes,
updated,d51082fb-777d-4b19-8606-d51557cc6cfc,F,cards/d51082fb-777d-4b19-8606-d51557cc6cfc/audio.mp3,,yes,
updated,d51a90f0-5d46-4294-a2aa-e5d81b200f73,Ď,cards/d51a90f0-5d46-4294-a2aa-e5d81b200f73/global_1776615602572.mp3,,yes,
updated,d564e059-7fc7-449e-b3e9-aa5191e2fbe4,U,cards/d564e059-7fc7-449e-b3e9-aa5191e2fbe4/audio.mp3,,yes,
updated,d6535e04-cbf8-4251-9197-e0669feef9c6,V,cards/d6535e04-cbf8-4251-9197-e0669feef9c6/audio.mp3,,yes,
updated,d67523f8-8807-44cd-a7da-27cbb250561e,A,cards/d67523f8-8807-44cd-a7da-27cbb250561e/global_1776615640695.mp3,,yes,
updated,d68d3265-ade5-45d5-a3ac-ecf4af63c857,ق,cards/d68d3265-ade5-45d5-a3ac-ecf4af63c857/global_1776614807602.mp3,,yes,
updated,d6e15b5c-4d68-46cf-bce3-0afd463bfda4,19,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ga/audio_num_19_ga.mp3,ga,,
updated,d72289bf-0998-4ef7-a34e-2e2051b7e0c6,G,cards/d72289bf-0998-4ef7-a34e-2e2051b7e0c6/audio.mp3,,yes,
updated,d769aa4c-bbe5-476b-b785-cfc351ff6abf,ㄠ,cards/d769aa4c-bbe5-476b-b785-cfc351ff6abf/global_1776615093718.mp3,,yes,
updated,d8b02622-9a48-47b6-8001-641bac786f3e,श,cards/d8b02622-9a48-47b6-8001-641bac786f3e/audio.mp3,,yes,
updated,d8dd6877-0610-4536-be05-2fac1500afba,M,cards/d8dd6877-0610-4536-be05-2fac1500afba/audio.mp3,,yes,
updated,d8e55f21-c0f3-46f4-ab00-8a6a45e0e445,I,cards/d8e55f21-c0f3-46f4-ab00-8a6a45e0e445/audio.mp3,,yes,
updated,d8eff45e-1b68-4734-ad11-9c02aa43654e,G,cards/d8eff45e-1b68-4734-ad11-9c02aa43654e/global_1776615168017.mp3,,yes,
updated,d9b44259-4f14-4122-b357-628bdd23bc73,7,,"ga,mt,sl",,
updated,d9cd5b08-80ef-4ae1-8802-86f0bffd60f1,Æ,cards/d9cd5b08-80ef-4ae1-8802-86f0bffd60f1/global_1776615760652.mp3,,yes,
updated,d9fd93bb-d623-42a5-8d98-bea2e8e73bdc,V,cards/d9fd93bb-d623-42a5-8d98-bea2e8e73bdc/audio.mp3,,yes,
updated,da4e2e4d-cfb4-4f54-a91d-b19bd87aeb70,3,,"ga,mt,sl",,
updated,da7a77ca-0ce3-4d7a-8001-2683ed37b295,Y,cards/da7a77ca-0ce3-4d7a-8001-2683ed37b295/audio.mp3,,yes,
updated,daacfa0e-9c24-4243-8c22-ed25c64893ac,4,,"ga,mt,sl",,
updated,db293b84-1e48-4078-9889-5999254f648f,T,cards/db293b84-1e48-4078-9889-5999254f648f/global_1776615358727.mp3,,yes,
updated,db362ecd-2660-4886-afd4-1fd7f4b8adc5,ك,cards/db362ecd-2660-4886-afd4-1fd7f4b8adc5/global_1776614811870.mp3,,yes,
updated,dbf7ba1b-014e-4d46-91a6-4ab1332e262b,Û,cards/dbf7ba1b-014e-4d46-91a6-4ab1332e262b/audio.mp3,,yes,
updated,dc571456-09fb-4d4b-aeb1-51842f3fe507,O,cards/dc571456-09fb-4d4b-aeb1-51842f3fe507/audio.mp3,,yes,
updated,dc622c2a-2ed1-40a9-961e-6b0d98900fac,C,cards/dc622c2a-2ed1-40a9-961e-6b0d98900fac/global_1776615278169.mp3,,yes,
updated,dcf590e2-76c2-4560-aa4f-54af950ee0bf,K,cards/dcf590e2-76c2-4560-aa4f-54af950ee0bf/audio.mp3,,yes,
updated,dd1f2ec8-6e8f-4072-ae0e-bc9edba6b48e,つ,cards/dd1f2ec8-6e8f-4072-ae0e-bc9edba6b48e/audio.mp3,,yes,
updated,dd3e72cb-9388-4830-afd9-8473da61dd3e,V,cards/dd3e72cb-9388-4830-afd9-8473da61dd3e/audio.mp3,,yes,
updated,dd58a7dd-7046-4734-aeb9-f1126c47abf8,J,cards/dd58a7dd-7046-4734-aeb9-f1126c47abf8/audio.mp3,,yes,
updated,de7ac5cb-0be7-4b16-8842-50179d65d716,け,cards/de7ac5cb-0be7-4b16-8842-50179d65d716/audio.mp3,,yes,
updated,dea5c576-fa5b-4d1a-adc6-7d510494f915,Η,cards/dea5c576-fa5b-4d1a-adc6-7d510494f915/audio.mp3,,yes,
updated,df0ad81a-bcfb-43aa-acb2-6c3c1ec02f14,ض,cards/df0ad81a-bcfb-43aa-acb2-6c3c1ec02f14/global_1776614782063.mp3,,yes,
updated,df48cb30-f2e8-4ca2-906e-17291747dff3,Ř,cards/df48cb30-f2e8-4ca2-906e-17291747dff3/global_1776615617687.mp3,,yes,
updated,e0665978-b740-4a48-b63d-b465231bbd03,9,,"ga,mt,sl",,
updated,e0d862fc-9fe8-487b-a7dc-0a7cca8e4829,O,cards/e0d862fc-9fe8-487b-a7dc-0a7cca8e4829/audio.mp3,,yes,
updated,e1220883-cb33-4dd2-98f1-600115cef977,Γ,cards/e1220883-cb33-4dd2-98f1-600115cef977/audio.mp3,,yes,
updated,e23c0581-1528-4105-b168-0ed29ea14f53,R,cards/e23c0581-1528-4105-b168-0ed29ea14f53/global_1776615220767.mp3,,yes,
updated,e2673531-966e-4c57-979c-38d07f09bd73,Ö,cards/e2673531-966e-4c57-979c-38d07f09bd73/audio.mp3,,yes,
updated,e27df9c1-0f8b-46de-a49b-74970cd04ed5,O,cards/e27df9c1-0f8b-46de-a49b-74970cd04ed5/global_1776615704016.mp3,,yes,
updated,e2a6bbc5-221f-4c70-b298-9518b8a37494,Й,cards/e2a6bbc5-221f-4c70-b298-9518b8a37494/global_1776614882916.mp3,,yes,
updated,e3a120c6-9e4c-4372-a196-7a7b7a75eefe,Ε,cards/e3a120c6-9e4c-4372-a196-7a7b7a75eefe/audio.mp3,,yes,
updated,e3a75970-741b-4293-91b5-676207ef72ee,A,cards/e3a75970-741b-4293-91b5-676207ef72ee/global_1776615771236.mp3,,yes,
updated,e3ab421e-4b42-4660-bbd4-8f5c10357ecb,Q,cards/e3ab421e-4b42-4660-bbd4-8f5c10357ecb/audio.mp3,,yes,
updated,e415e6a5-fc05-47c5-bc7c-e898ebd038cc,D,cards/e415e6a5-fc05-47c5-bc7c-e898ebd038cc/audio.mp3,,yes,
updated,e45c5692-8da1-43a6-8134-11e50830b5dc,N,cards/e45c5692-8da1-43a6-8134-11e50830b5dc/global_1776615699724.mp3,,yes,
updated,e46194ff-bb76-4349-9d9c-7ded4f9c3ca5,W,cards/e46194ff-bb76-4349-9d9c-7ded4f9c3ca5/audio.mp3,,yes,
updated,e4e5dacb-8dde-4934-bb8a-2c51371de94d,Х,cards/e4e5dacb-8dde-4934-bb8a-2c51371de94d/global_1776614935026.mp3,,yes,
updated,e5d586fb-be0a-4d97-86f4-86ebca054186,B,cards/e5d586fb-be0a-4d97-86f4-86ebca054186/audio.mp3,,yes,
updated,e5d86c19-4423-4951-8582-7fa66212c57e,Ž,cards/e5d86c19-4423-4951-8582-7fa66212c57e/global_1776615263242.mp3,,yes,
updated,e600a3b9-b5a1-4bd0-9164-e000ba76e20e,O,cards/e600a3b9-b5a1-4bd0-9164-e000ba76e20e/audio.mp3,,yes,
updated,e6089010-95ca-43a8-81df-ee4112ed685d,Ö,cards/e6089010-95ca-43a8-81df-ee4112ed685d/audio.mp3,,yes,
updated,e6d4f7bb-81ee-4f44-a3e1-ae36b2730f48,D,cards/e6d4f7bb-81ee-4f44-a3e1-ae36b2730f48/audio.mp3,,yes,
updated,e8460b32-b969-418e-aa70-283ae48e6634,3,,"ga,mt,sl",,
updated,e8519426-a41e-4c14-9a3a-28097b0ed2b6,ي,cards/e8519426-a41e-4c14-9a3a-28097b0ed2b6/global_1776614838369.mp3,,yes,
updated,e85f54ae-400b-4719-9563-e24970052025,Ī,cards/e85f54ae-400b-4719-9563-e24970052025/audio.mp3,,yes,
updated,e88ca88a-f22f-4473-8098-d3c30eb0b78e,ص,cards/e88ca88a-f22f-4473-8098-d3c30eb0b78e/global_1776614777788.mp3,,yes,
updated,e89ce1ce-82c9-41c8-8c2e-c6e07b80084a,C,cards/e89ce1ce-82c9-41c8-8c2e-c6e07b80084a/audio.mp3,,yes,
updated,e89df30b-412b-47ee-b2fe-c40f8e8717b8,L,cards/e89df30b-412b-47ee-b2fe-c40f8e8717b8/audio.mp3,,yes,
updated,e9147d24-7de7-4d40-bad6-672ada972407,ल,cards/e9147d24-7de7-4d40-bad6-672ada972407/audio.mp3,,yes,
updated,ea34a283-e3a3-45b8-b7fd-2c277bd85072,S,cards/ea34a283-e3a3-45b8-b7fd-2c277bd85072/audio.mp3,,yes,
updated,eabc1a40-2745-4702-8ec7-42a70eed0d98,へ,cards/eabc1a40-2745-4702-8ec7-42a70eed0d98/audio.mp3,,yes,
updated,eafdcd68-3970-4578-abc4-d9576b3be482,N,cards/eafdcd68-3970-4578-abc4-d9576b3be482/audio.mp3,,yes,
updated,ebffba23-5b9e-45d9-9e8c-0647795fae3c,ㄒ,cards/ebffba23-5b9e-45d9-9e8c-0647795fae3c/global_1776615033758.mp3,,yes,
updated,ec8e4e4f-16f1-46f3-a4eb-aec205bbdb62,Ç,cards/ec8e4e4f-16f1-46f3-a4eb-aec205bbdb62/audio.mp3,,yes,
updated,ecf150f5-3484-4904-a3d1-6f2ae0694c16,Dzs,cards/ecf150f5-3484-4904-a3d1-6f2ae0694c16/audio.mp3,,yes,
updated,ecf38c05-4c1b-48c5-8361-a9766acceaac,L,cards/ecf38c05-4c1b-48c5-8361-a9766acceaac/global_1776615189663.mp3,,yes,
updated,ecf44c79-4e9e-4eca-9446-2e32fde34f19,ㄛ,cards/ecf44c79-4e9e-4eca-9446-2e32fde34f19/global_1776615072390.mp3,,yes,
updated,ed47ea7d-4f6b-482e-b49e-8fa8af6eeca3,Lj,cards/ed47ea7d-4f6b-482e-b49e-8fa8af6eeca3/global_1776615194843.mp3,,yes,
updated,ed5a00fd-9393-477d-8e5b-cc1902b360b5,छ,cards/ed5a00fd-9393-477d-8e5b-cc1902b360b5/audio.mp3,,yes,
updated,edcac708-dffa-4344-b1ef-7b8e947627ee,Ф,cards/edcac708-dffa-4344-b1ef-7b8e947627ee/global_1776614930826.mp3,,yes,
updated,ee01d06b-abc4-4415-a425-684c7f0adfec,ㅎ,cards/ee01d06b-abc4-4415-a425-684c7f0adfec/audio.mp3,,yes,
updated,ee2cbbd7-6384-4216-a96d-b66035b086a2,か,cards/ee2cbbd7-6384-4216-a96d-b66035b086a2/audio.mp3,,yes,
updated,efe9aa5a-8725-4d35-8c17-44258c57d34f,F,cards/efe9aa5a-8725-4d35-8c17-44258c57d34f/audio.mp3,,yes,
updated,f005148a-736f-47ec-9736-a8ca0786c348,6,,"ga,mt,sl",,
updated,f00bb04a-a7d0-44ae-80dd-e8dd2d64ee2a,X,cards/f00bb04a-a7d0-44ae-80dd-e8dd2d64ee2a/global_1776615871060.mp3,,yes,
updated,f0118ba2-936a-4129-848f-c4de06ff19a4,H,cards/f0118ba2-936a-4129-848f-c4de06ff19a4/audio.mp3,,yes,
updated,f0665586-3782-4b2e-b1a2-981614f3130c,L,cards/f0665586-3782-4b2e-b1a2-981614f3130c/audio.mp3,,yes,
updated,f0783397-c425-40d3-87ee-e5890efa13e4,झ,cards/f0783397-c425-40d3-87ee-e5890efa13e4/audio.mp3,,yes,
updated,f0b01720-7b37-4af6-a51a-215bfd4462bb,U,cards/f0b01720-7b37-4af6-a51a-215bfd4462bb/audio.mp3,,yes,
updated,f2214edd-bd97-4a06-b029-2b2f8fa86fa3,K,cards/f2214edd-bd97-4a06-b029-2b2f8fa86fa3/global_1776615814129.mp3,,yes,
updated,f2f97b5b-68c9-484e-b12d-08587dc34f8c,C,cards/f2f97b5b-68c9-484e-b12d-08587dc34f8c/audio.mp3,,yes,
updated,f2fa05a3-93d8-43b2-a70c-89aab1aaa047,16,"f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ar/audio_num_16_ar.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/bg/audio_num_16_bg.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/cs/audio_num_16_cs.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/da/audio_num_16_da.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/de/audio_num_16_de.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/el/audio_num_16_el.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/en/audio_num_16_en.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/es/audio_num_16_es.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/et/audio_num_16_et.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/fi/audio_num_16_fi.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/fr/audio_num_16_fr.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/hi/audio_num_16_hi.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/hr/audio_num_16_hr.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/hu/audio_num_16_hu.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/id/audio_num_16_id.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/it/audio_num_16_it.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ja/audio_num_16_ja.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ko/audio_num_16_ko.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/lt/audio_num_16_lt.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/lv/audio_num_16_lv.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/nl/audio_num_16_nl.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/pl/audio_num_16_pl.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/pt/audio_num_16_pt.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ro/audio_num_16_ro.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/sk/audio_num_16_sk.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/sv/audio_num_16_sv.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/tl/audio_num_16_tl.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/tr/audio_num_16_tr.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/uk/audio_num_16_uk.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/vi/audio_num_16_vi.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/zh/audio_num_16_zh.mp3","ar,bg,cs,da,de,el,en,es,et,fi,fr,hi,hr,hu,id,it,ja,ko,lt,lv,nl,pl,pt,ro,sk,sv,tl,tr,uk,vi,zh",,
updated,f3de4fba-f647-4fa6-a446-b669e83eaa3b,H,cards/f3de4fba-f647-4fa6-a446-b669e83eaa3b/global_1776615306378.mp3,,yes,
updated,f40aa604-5213-4169-ba88-5a0068ee59db,R,cards/f40aa604-5213-4169-ba88-5a0068ee59db/audio.mp3,,yes,
updated,f4cb6231-679c-4205-8f95-523fc7a753ce,C,cards/f4cb6231-679c-4205-8f95-523fc7a753ce/audio.mp3,,yes,
updated,f568366d-e3a5-47d1-8137-418db13c9803,ㄉ,cards/f568366d-e3a5-47d1-8137-418db13c9803/global_1776614992728.mp3,,yes,
updated,f5865ef4-ba5d-407b-8869-3caa47479422,Ν,cards/f5865ef4-ba5d-407b-8869-3caa47479422/audio.mp3,,yes,
updated,f5a4a217-8e96-47f7-82b0-ca283887baac,Å,cards/f5a4a217-8e96-47f7-82b0-ca283887baac/audio.mp3,,yes,
updated,f5ac7951-d289-49d6-95d5-325424ad4404,G,cards/f5ac7951-d289-49d6-95d5-325424ad4404/audio.mp3,,yes,
updated,f5aedd6d-8ea2-4871-a1ee-d4cb7baf0d96,Q,cards/f5aedd6d-8ea2-4871-a1ee-d4cb7baf0d96/global_1776615345587.mp3,,yes,
updated,f5d9507e-8991-4167-8d81-46f52a18b9e8,L,cards/f5d9507e-8991-4167-8d81-46f52a18b9e8/global_1776615323875.mp3,,yes,
updated,f60f498b-5795-4a7d-b251-60345e23271f,C,cards/f60f498b-5795-4a7d-b251-60345e23271f/global_1776615146843.mp3,,yes,
updated,f62226a1-e211-460d-88ef-232cd9e1f015,Cs,cards/f62226a1-e211-460d-88ef-232cd9e1f015/audio.mp3,,yes,
updated,f6249756-6720-491c-8a13-20df60baf388,T,cards/f6249756-6720-491c-8a13-20df60baf388/audio.mp3,,yes,
updated,f6805f32-cebf-4d60-b7d5-e1bab2c7c7b2,2,,"ga,mt,sl",,
updated,f77bc5f3-4a35-4359-9c17-4cc52be2badb,J,cards/f77bc5f3-4a35-4359-9c17-4cc52be2badb/audio.mp3,,yes,
updated,f7848242-e589-4749-a3f5-6c88fb70f5a2,ㅛ,cards/f7848242-e589-4749-a3f5-6c88fb70f5a2/audio.mp3,,yes,
updated,f7952581-233f-496a-a503-00de16251626,I,cards/f7952581-233f-496a-a503-00de16251626/global_1776615310555.mp3,,yes,
updated,f7bbf0b5-60e4-4694-9f64-2364b6a650b3,ㄞ,cards/f7bbf0b5-60e4-4694-9f64-2364b6a650b3/global_1776615085001.mp3,,yes,
updated,f7bd1e51-70a3-42cd-bcaf-fa0a1601701a,Õ,cards/f7bd1e51-70a3-42cd-bcaf-fa0a1601701a/audio.mp3,,yes,
updated,f7bfc76c-a5a6-4bb3-96fe-f1331b38fedb,15,"f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ar/audio_num_15_ar.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/bg/audio_num_15_bg.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/cs/audio_num_15_cs.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/da/audio_num_15_da.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/de/audio_num_15_de.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/el/audio_num_15_el.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/en/audio_num_15_en.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/es/audio_num_15_es.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/et/audio_num_15_et.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/fi/audio_num_15_fi.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/fr/audio_num_15_fr.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/hi/audio_num_15_hi.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/hr/audio_num_15_hr.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/hu/audio_num_15_hu.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/id/audio_num_15_id.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/it/audio_num_15_it.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ja/audio_num_15_ja.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ko/audio_num_15_ko.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/lt/audio_num_15_lt.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/lv/audio_num_15_lv.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/nl/audio_num_15_nl.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/pl/audio_num_15_pl.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/pt/audio_num_15_pt.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ro/audio_num_15_ro.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/sk/audio_num_15_sk.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/sv/audio_num_15_sv.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/tl/audio_num_15_tl.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/tr/audio_num_15_tr.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/uk/audio_num_15_uk.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/vi/audio_num_15_vi.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/zh/audio_num_15_zh.mp3","ar,bg,cs,da,de,el,en,es,et,fi,fr,hi,hr,hu,id,it,ja,ko,lt,lv,nl,pl,pt,ro,sk,sv,tl,tr,uk,vi,zh",,
updated,f8288145-8cf1-4381-9de3-85f86769d5fd,फ,cards/f8288145-8cf1-4381-9de3-85f86769d5fd/audio.mp3,,yes,
updated,f831eb06-2ed5-4cf7-bdcf-7ab0d4ec93bf,H,cards/f831eb06-2ed5-4cf7-bdcf-7ab0d4ec93bf/audio.mp3,,yes,
updated,f8cade50-4bd3-4f1e-98f8-ded915f183bf,C,cards/f8cade50-4bd3-4f1e-98f8-ded915f183bf/audio.mp3,,yes,
updated,f8d27b05-f409-490e-a8f4-e4d28a60c235,A,cards/f8d27b05-f409-490e-a8f4-e4d28a60c235/audio.mp3,,yes,
updated,f90dd25b-1407-4464-a434-549b04f048d8,Y,cards/f90dd25b-1407-4464-a434-549b04f048d8/audio.mp3,,yes,
updated,f9495b28-cb70-42ab-aefb-2fe353e1f541,Ζ,cards/f9495b28-cb70-42ab-aefb-2fe353e1f541/audio.mp3,,yes,
updated,f96f979d-41ad-4e71-bb1e-79d3704f828b,W,cards/f96f979d-41ad-4e71-bb1e-79d3704f828b/global_1776615738636.mp3,,yes,
updated,f989244f-1d35-4a27-9dd2-0374a50d1d95,ㅑ,cards/f989244f-1d35-4a27-9dd2-0374a50d1d95/audio.mp3,,yes,
updated,f9b1ed9c-e918-41d2-9384-9abc99f2655c,さ,cards/f9b1ed9c-e918-41d2-9384-9abc99f2655c/audio.mp3,,yes,
