item_id,field,locale,global_text,current_text,translated_text,status
d9b44259-4f14-4122-b357-628bdd23bc73,prompt,ga,Subtract the objects:,Subtract the objects:,Dealaigh na réada:,mismatch
d9b44259-4f14-4122-b357-628bdd23bc73,prompt,mt,Subtract the objects:,Subtract the objects:,Naqqas l-oġġetti:,mismatch
d9b44259-4f14-4122-b357-628bdd23bc73,answer,ko,7,칠,7,mismatch
d9b44259-4f14-4122-b357-628bdd23bc73,prompt,ro,Subtract the objects:,Scade obiectele:,Scădeți obiectele:,mismatch
d9b44259-4f14-4122-b357-628bdd23bc73,prompt,sk,Subtract the objects:,Odčítajte objekty:,Odčítajte predmety:,mismatch
d9b44259-4f14-4122-b357-628bdd23bc73,prompt,sl,Subtract the objects:,Subtract the objects:,Odštejte predmete:,mismatch
d9b44259-4f14-4122-b357-628bdd23bc73,prompt,tr,Subtract the objects:,Nesneleri çıkar:,Nesneleri çıkarın:,mismatch
d9b44259-4f14-4122-b357-628bdd23bc73,prompt,uk,Subtract the objects:,Відніми об'єкти:,Відніміть предмети:,mismatch
932e1061-d5d7-4e07-8f25-4e85722639fb,answer,ar,8,٨,8,mismatch
932e1061-d5d7-4e07-8f25-4e85722639fb,prompt,et,Subtract the objects:,Lahuta objektid:,Lahutage objektid:,mismatch
932e1061-d5d7-4e07-8f25-4e85722639fb,prompt,fr,Subtract the objects:,Soustrais les objets :,Soustrayez les objets :,mismatch
932e1061-d5d7-4e07-8f25-4e85722639fb,prompt,ga,Subtract the objects:,Subtract the objects:,Dealaigh na réada:,mismatch
932e1061-d5d7-4e07-8f25-4e85722639fb,prompt,hi,Subtract the objects:,वस्तुओं को घटाएं:,वस्तुओं को घटाएँ:,mismatch
932e1061-d5d7-4e07-8f25-4e85722639fb,answer,hi,8,८,8,mismatch
932e1061-d5d7-4e07-8f25-4e85722639fb,prompt,hr,Subtract the objects:,Oduzmi objekte:,Oduzmite objekte:,mismatch
932e1061-d5d7-4e07-8f25-4e85722639fb,prompt,ar,Subtract the objects:,اطرح الأشياء:,اطرح الكائنات:,mismatch
932e1061-d5d7-4e07-8f25-4e85722639fb,prompt,it,Subtract the objects:,Sottrai gli oggetti:,Sottrarre gli oggetti:,mismatch
932e1061-d5d7-4e07-8f25-4e85722639fb,prompt,hu,Subtract the objects:,Vond ki a tárgyakat:,Vonjuk ki az objektumokat:,mismatch
932e1061-d5d7-4e07-8f25-4e85722639fb,answer,ko,8,팔,8,mismatch
932e1061-d5d7-4e07-8f25-4e85722639fb,prompt,ko,Subtract the objects:,물체를 빼보세요:,개체 빼기:,mismatch
932e1061-d5d7-4e07-8f25-4e85722639fb,prompt,ja,Subtract the objects:,オブジェクトを引いてください：,オブジェクトを減算します。,mismatch
932e1061-d5d7-4e07-8f25-4e85722639fb,prompt,ro,Subtract the objects:,Scade obiectele:,Scădeți obiectele:,mismatch
932e1061-d5d7-4e07-8f25-4e85722639fb,prompt,sk,Subtract the objects:,Odčítajte objekty:,Odčítajte predmety:,mismatch
932e1061-d5d7-4e07-8f25-4e85722639fb,prompt,sl,Subtract the objects:,Subtract the objects:,Odštejte predmete:,mismatch
932e1061-d5d7-4e07-8f25-4e85722639fb,prompt,uk,Subtract the objects:,Відніми об'єкти:,Відніміть предмети:,mismatch
932e1061-d5d7-4e07-8f25-4e85722639fb,prompt,tr,Subtract the objects:,Nesneleri çıkar:,Nesneleri çıkarın:,mismatch
6fff1a00-4d95-4035-a2dc-884a2dad0f79,prompt,ar,Subtract the objects:,اطرح الأشياء:,اطرح الكائنات:,mismatch
932e1061-d5d7-4e07-8f25-4e85722639fb,answer,ja,8,八,8,mismatch
6fff1a00-4d95-4035-a2dc-884a2dad0f79,prompt,et,Subtract the objects:,Lahuta objektid:,Lahutage objektid:,mismatch
6fff1a00-4d95-4035-a2dc-884a2dad0f79,prompt,fr,Subtract the objects:,Soustrais les objets :,Soustrayez les objets :,mismatch
6fff1a00-4d95-4035-a2dc-884a2dad0f79,prompt,ga,Subtract the objects:,Subtract the objects:,Dealaigh na réada:,mismatch
6fff1a00-4d95-4035-a2dc-884a2dad0f79,answer,hi,9,९,9,mismatch
6fff1a00-4d95-4035-a2dc-884a2dad0f79,prompt,hi,Subtract the objects:,वस्तुओं को घटाएं:,वस्तुओं को घटाएँ:,mismatch
6fff1a00-4d95-4035-a2dc-884a2dad0f79,prompt,hr,Subtract the objects:,Oduzmi objekte:,Oduzmite objekte:,mismatch
6fff1a00-4d95-4035-a2dc-884a2dad0f79,prompt,hu,Subtract the objects:,Vond ki a tárgyakat:,Vonjuk ki az objektumokat:,mismatch
6fff1a00-4d95-4035-a2dc-884a2dad0f79,answer,ja,9,九,9,mismatch
6fff1a00-4d95-4035-a2dc-884a2dad0f79,prompt,it,Subtract the objects:,Sottrai gli oggetti:,Sottrarre gli oggetti:,mismatch
6fff1a00-4d95-4035-a2dc-884a2dad0f79,prompt,ko,Subtract the objects:,물체를 빼보세요:,개체 빼기:,mismatch
6fff1a00-4d95-4035-a2dc-884a2dad0f79,prompt,ja,Subtract the objects:,オブジェクトを引いてください：,オブジェクトを減算します。,mismatch
6fff1a00-4d95-4035-a2dc-884a2dad0f79,answer,ko,9,구,9,mismatch
6fff1a00-4d95-4035-a2dc-884a2dad0f79,prompt,ro,Subtract the objects:,Scade obiectele:,Scădeți obiectele:,mismatch
6fff1a00-4d95-4035-a2dc-884a2dad0f79,prompt,sl,Subtract the objects:,Subtract the objects:,Odštejte predmete:,mismatch
932e1061-d5d7-4e07-8f25-4e85722639fb,prompt,mt,Subtract the objects:,Subtract the objects:,Naqqas l-oġġetti:,mismatch
6fff1a00-4d95-4035-a2dc-884a2dad0f79,prompt,sk,Subtract the objects:,Odčítajte objekty:,Odčítajte predmety:,mismatch
6fff1a00-4d95-4035-a2dc-884a2dad0f79,prompt,uk,Subtract the objects:,Відніми об'єкти:,Відніміть предмети:,mismatch
6fff1a00-4d95-4035-a2dc-884a2dad0f79,answer,ar,9,٩,9,mismatch
cc6a598b-d1ab-4152-bc1e-fbfcf75c3cda,answer,ar,10,١٠,10,mismatch
6fff1a00-4d95-4035-a2dc-884a2dad0f79,prompt,mt,Subtract the objects:,Subtract the objects:,Naqqas l-oġġetti:,mismatch
cc6a598b-d1ab-4152-bc1e-fbfcf75c3cda,prompt,ar,Subtract the objects:,اطرح الأشياء:,اطرح الكائنات:,mismatch
6fff1a00-4d95-4035-a2dc-884a2dad0f79,prompt,tr,Subtract the objects:,Nesneleri çıkar:,Nesneleri çıkarın:,mismatch
cc6a598b-d1ab-4152-bc1e-fbfcf75c3cda,prompt,fr,Subtract the objects:,Soustrais les objets :,Soustrayez les objets :,mismatch
cc6a598b-d1ab-4152-bc1e-fbfcf75c3cda,prompt,ga,Subtract the objects:,Subtract the objects:,Dealaigh na réada:,mismatch
cc6a598b-d1ab-4152-bc1e-fbfcf75c3cda,answer,hi,10,१०,10,mismatch
cc6a598b-d1ab-4152-bc1e-fbfcf75c3cda,prompt,hi,Subtract the objects:,वस्तुओं को घटाएं:,वस्तुओं को घटाएँ:,mismatch
cc6a598b-d1ab-4152-bc1e-fbfcf75c3cda,prompt,hr,Subtract the objects:,Oduzmi objekte:,Oduzmite objekte:,mismatch
cc6a598b-d1ab-4152-bc1e-fbfcf75c3cda,prompt,hu,Subtract the objects:,Vond ki a tárgyakat:,Vonjuk ki az objektumokat:,mismatch
cc6a598b-d1ab-4152-bc1e-fbfcf75c3cda,prompt,it,Subtract the objects:,Sottrai gli oggetti:,Sottrarre gli oggetti:,mismatch
cc6a598b-d1ab-4152-bc1e-fbfcf75c3cda,answer,ja,10,十,10,mismatch
cc6a598b-d1ab-4152-bc1e-fbfcf75c3cda,prompt,et,Subtract the objects:,Lahuta objektid:,Lahutage objektid:,mismatch
cc6a598b-d1ab-4152-bc1e-fbfcf75c3cda,answer,ko,10,십,10,mismatch
cc6a598b-d1ab-4152-bc1e-fbfcf75c3cda,prompt,ko,Subtract the objects:,물체를 빼보세요:,개체 빼기:,mismatch
cc6a598b-d1ab-4152-bc1e-fbfcf75c3cda,prompt,mt,Subtract the objects:,Subtract the objects:,Naqqas l-oġġetti:,mismatch
cc6a598b-d1ab-4152-bc1e-fbfcf75c3cda,prompt,ja,Subtract the objects:,オブジェクトを引いてください：,オブジェクトを減算します。,mismatch
cc6a598b-d1ab-4152-bc1e-fbfcf75c3cda,prompt,sl,Subtract the objects:,Subtract the objects:,Odštejte predmete:,mismatch
cc6a598b-d1ab-4152-bc1e-fbfcf75c3cda,prompt,sk,Subtract the objects:,Odčítajte objekty:,Odčítajte predmety:,mismatch
cc6a598b-d1ab-4152-bc1e-fbfcf75c3cda,prompt,ro,Subtract the objects:,Scade obiectele:,Scădeți obiectele:,mismatch
cc6a598b-d1ab-4152-bc1e-fbfcf75c3cda,prompt,tr,Subtract the objects:,Nesneleri çıkar:,Nesneleri çıkarın:,mismatch
cc6a598b-d1ab-4152-bc1e-fbfcf75c3cda,prompt,uk,Subtract the objects:,Відніми об'єкти:,Відніміть предмети:,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,prompt,ar,Add the objects:,اجمع الأشياء:,إضافة الكائنات:,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,answer,ar,0,٠,0,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,prompt,bg,Add the objects:,Съберете обектите:,Добавете обектите:,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,prompt,da,Add the objects:,Læg objekterne sammen:,Tilføj objekterne:,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,prompt,cs,Add the objects:,Sečtěte objekty:,Přidejte objekty:,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,prompt,de,Add the objects:,Addiere die Objekte:,Fügen Sie die Objekte hinzu:,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,prompt,es,Add the objects:,Suma los objetos:,Añade los objetos:,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,prompt,fi,Add the objects:,Laske objektit yhteen:,Lisää objektit:,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,prompt,fr,Add the objects:,Additionne les objets :,Ajoutez les objets :,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,prompt,et,Add the objects:,Liida objektid:,Lisage objektid:,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,prompt,hi,Add the objects:,वस्तुओं को जोड़ें:,ऑब्जेक्ट जोड़ें:,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,answer,hi,0,०,0,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,prompt,hu,Add the objects:,Add össze a tárgyakat:,Adja hozzá az objektumokat:,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,prompt,id,Add the objects:,Tambahkan objeknya:,Tambahkan objek:,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,prompt,it,Add the objects:,Somma gli oggetti:,Aggiungi gli oggetti:,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,prompt,ja,Add the objects:,オブジェクトを足してください：,オブジェクトを追加します。,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,answer,ko,0,영,0,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,prompt,hr,Add the objects:,Zbroji objekte:,Dodajte objekte:,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,prompt,ko,Add the objects:,물체를 더해보세요:,개체를 추가합니다.,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,prompt,nl,Add the objects:,Tel de objecten op:,Voeg de objecten toe:,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,prompt,lv,Add the objects:,Saskaitiet objektus:,Pievienojiet objektus:,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,answer,ja,0,零,0,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,prompt,lt,Add the objects:,Sudėkite objektus:,Pridėkite objektus:,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,prompt,pt,Add the objects:,Some os objetos:,Adicione os objetos:,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,prompt,sk,Add the objects:,Sčítajte objekty:,Pridajte objekty:,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,prompt,ro,Add the objects:,Adună obiectele:,Adăugați obiectele:,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,prompt,sv,Add the objects:,Addera objekten:,Lägg till objekten:,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,prompt,tl,Add the objects:,Pagsamahin ang mga bagay:,Idagdag ang mga bagay:,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,prompt,tr,Add the objects:,Nesneleri topla:,Nesneleri ekleyin:,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,prompt,vi,Add the objects:,Cộng các đối tượng:,Thêm các đối tượng:,mismatch
bc5e0d3c-3031-4140-b41b-18251433fea6,answer,ar,0,٠,0,mismatch
bc5e0d3c-3031-4140-b41b-18251433fea6,prompt,ar,Subtract the objects:,اطرح الأشياء:,اطرح الكائنات:,mismatch
d3bc07d4-97ca-4730-9273-0540942bde42,prompt,uk,Add the objects:,Додай об'єкти:,Додайте об'єкти:,mismatch
bc5e0d3c-3031-4140-b41b-18251433fea6,prompt,et,Subtract the objects:,Lahuta objektid:,Lahutage objektid:,mismatch
bc5e0d3c-3031-4140-b41b-18251433fea6,prompt,fr,Subtract the objects:,Soustrais les objets :,Soustrayez les objets :,mismatch
bc5e0d3c-3031-4140-b41b-18251433fea6,answer,hi,0,०,0,mismatch
bc5e0d3c-3031-4140-b41b-18251433fea6,prompt,ga,Subtract the objects:,Subtract the objects:,Dealaigh na réada:,mismatch
bc5e0d3c-3031-4140-b41b-18251433fea6,prompt,hi,Subtract the objects:,वस्तुओं को घटाएं:,वस्तुओं को घटाएँ:,mismatch
bc5e0d3c-3031-4140-b41b-18251433fea6,prompt,hr,Subtract the objects:,Oduzmi objekte:,Oduzmite objekte:,mismatch
bc5e0d3c-3031-4140-b41b-18251433fea6,prompt,hu,Subtract the objects:,Vond ki a tárgyakat:,Vonjuk ki az objektumokat:,mismatch
bc5e0d3c-3031-4140-b41b-18251433fea6,prompt,it,Subtract the objects:,Sottrai gli oggetti:,Sottrarre gli oggetti:,mismatch
bc5e0d3c-3031-4140-b41b-18251433fea6,answer,ja,0,零,0,mismatch
bc5e0d3c-3031-4140-b41b-18251433fea6,prompt,ja,Subtract the objects:,オブジェクトを引いてください：,オブジェクトを減算します。,mismatch
bc5e0d3c-3031-4140-b41b-18251433fea6,answer,ko,0,영,0,mismatch
bc5e0d3c-3031-4140-b41b-18251433fea6,prompt,ko,Subtract the objects:,물체를 빼보세요:,개체 빼기:,mismatch
bc5e0d3c-3031-4140-b41b-18251433fea6,prompt,mt,Subtract the objects:,Subtract the objects:,Naqqas l-oġġetti:,mismatch
bc5e0d3c-3031-4140-b41b-18251433fea6,prompt,ro,Subtract the objects:,Scade obiectele:,Scădeți obiectele:,mismatch
bc5e0d3c-3031-4140-b41b-18251433fea6,prompt,sk,Subtract the objects:,Odčítajte objekty:,Odčítajte predmety:,mismatch
bc5e0d3c-3031-4140-b41b-18251433fea6,prompt,sl,Subtract the objects:,Subtract the objects:,Odštejte predmete:,mismatch
bc5e0d3c-3031-4140-b41b-18251433fea6,prompt,tr,Subtract the objects:,Nesneleri çıkar:,Nesneleri çıkarın:,mismatch
bc5e0d3c-3031-4140-b41b-18251433fea6,prompt,uk,Subtract the objects:,Відніми об'єкти:,Відніміть предмети:,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,answer,ar,17,١٧,17,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,prompt,bg,Add the objects:,Съберете обектите:,Добавете обектите:,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,prompt,cs,Add the objects:,Sečtěte objekty:,Přidejte objekty:,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,prompt,ar,Add the objects:,اجمع الأشياء:,إضافة الكائنات:,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,prompt,de,Add the objects:,Addiere die Objekte:,Fügen Sie die Objekte hinzu:,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,prompt,da,Add the objects:,Læg objekterne sammen:,Tilføj objekterne:,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,prompt,es,Add the objects:,Suma los objetos:,Añade los objetos:,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,prompt,et,Add the objects:,Liida objektid:,Lisage objektid:,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,prompt,fi,Add the objects:,Laske objektit yhteen:,Lisää objektit:,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,answer,hi,17,१७,17,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,prompt,fr,Add the objects:,Additionne les objets :,Ajoutez les objets :,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,prompt,hr,Add the objects:,Zbroji objekte:,Dodajte objekte:,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,prompt,hu,Add the objects:,Add össze a tárgyakat:,Adja hozzá az objektumokat:,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,prompt,id,Add the objects:,Tambahkan objeknya:,Tambahkan objek:,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,prompt,it,Add the objects:,Somma gli oggetti:,Aggiungi gli oggetti:,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,answer,ja,17,十七,17,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,answer,ko,17,십칠,17,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,prompt,ko,Add the objects:,물체를 더해보세요:,개체를 추가합니다.,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,prompt,lv,Add the objects:,Saskaitiet objektus:,Pievienojiet objektus:,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,prompt,nl,Add the objects:,Tel de objecten op:,Voeg de objecten toe:,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,prompt,lt,Add the objects:,Sudėkite objektus:,Pridėkite objektus:,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,prompt,sk,Add the objects:,Sčítajte objekty:,Pridajte objekty:,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,prompt,pt,Add the objects:,Some os objetos:,Adicione os objetos:,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,prompt,tl,Add the objects:,Pagsamahin ang mga bagay:,Idagdag ang mga bagay:,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,prompt,ro,Add the objects:,Adună obiectele:,Adăugați obiectele:,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,prompt,sv,Add the objects:,Addera objekten:,Lägg till objekten:,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,prompt,uk,Add the objects:,Додай об'єкти:,Додайте об'єкти:,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,prompt,tr,Add the objects:,Nesneleri topla:,Nesneleri ekleyin:,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,prompt,vi,Add the objects:,Cộng các đối tượng:,Thêm các đối tượng:,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,prompt,hi,Add the objects:,वस्तुओं को जोड़ें:,ऑब्जेक्ट जोड़ें:,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,answer,ar,15,١٥,15,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,prompt,cs,Add the objects:,Sečtěte objekty:,Přidejte objekty:,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,prompt,bg,Add the objects:,Съберете обектите:,Добавете обектите:,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,prompt,da,Add the objects:,Læg objekterne sammen:,Tilføj objekterne:,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,prompt,ar,Add the objects:,اجمع الأشياء:,إضافة الكائنات:,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,prompt,de,Add the objects:,Addiere die Objekte:,Fügen Sie die Objekte hinzu:,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,prompt,et,Add the objects:,Liida objektid:,Lisage objektid:,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,prompt,fi,Add the objects:,Laske objektit yhteen:,Lisää objektit:,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,prompt,es,Add the objects:,Suma los objetos:,Añade los objetos:,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,prompt,fr,Add the objects:,Additionne les objets :,Ajoutez les objets :,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,answer,hi,15,१٥,15,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,prompt,hi,Add the objects:,वस्तुओं को जोड़ें:,ऑब्जेक्ट जोड़ें:,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,prompt,hr,Add the objects:,Zbroji objekte:,Dodajte objekte:,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,prompt,hu,Add the objects:,Add össze a tárgyakat:,Adja hozzá az objektumokat:,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,prompt,id,Add the objects:,Tambahkan objeknya:,Tambahkan objek:,mismatch
e34dbb83-a036-44a0-898d-97c9e543cadf,prompt,ja,Add the objects:,オブジェクトを足してください：,オブジェクトを追加します。,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,prompt,it,Add the objects:,Somma gli oggetti:,Aggiungi gli oggetti:,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,answer,ja,15,十五,15,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,prompt,ko,Add the objects:,물체를 더해보세요:,개체를 추가합니다.,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,prompt,ja,Add the objects:,オブジェクトを足してください：,オブジェクトを追加します。,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,answer,ko,15,십오,15,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,prompt,lt,Add the objects:,Sudėkite objektus:,Pridėkite objektus:,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,prompt,nl,Add the objects:,Tel de objecten op:,Voeg de objecten toe:,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,prompt,pt,Add the objects:,Some os objetos:,Adicione os objetos:,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,prompt,sk,Add the objects:,Sčítajte objekty:,Pridajte objekty:,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,prompt,ro,Add the objects:,Adună obiectele:,Adăugați obiectele:,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,prompt,lv,Add the objects:,Saskaitiet objektus:,Pievienojiet objektus:,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,prompt,sv,Add the objects:,Addera objekten:,Lägg till objekten:,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,prompt,tl,Add the objects:,Pagsamahin ang mga bagay:,Idagdag ang mga bagay:,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,prompt,tr,Add the objects:,Nesneleri topla:,Nesneleri ekleyin:,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,prompt,uk,Add the objects:,Додай об'єкти:,Додайте об'єкти:,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,answer,ar,16,١٦,16,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,prompt,ar,Add the objects:,اجمع الأشياء:,إضافة الكائنات:,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,prompt,bg,Add the objects:,Съберете обектите:,Добавете обектите:,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,prompt,da,Add the objects:,Læg objekterne sammen:,Tilføj objekterne:,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,prompt,cs,Add the objects:,Sečtěte objekty:,Přidejte objekty:,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,prompt,de,Add the objects:,Addiere die Objekte:,Fügen Sie die Objekte hinzu:,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,prompt,et,Add the objects:,Liida objektid:,Lisage objektid:,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,prompt,es,Add the objects:,Suma los objetos:,Añade los objetos:,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,prompt,fi,Add the objects:,Laske objektit yhteen:,Lisää objektit:,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,answer,hi,16,१६,16,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,prompt,hu,Add the objects:,Add össze a tárgyakat:,Adja hozzá az objektumokat:,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,prompt,id,Add the objects:,Tambahkan objeknya:,Tambahkan objek:,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,prompt,ja,Add the objects:,オブジェクトを足してください：,オブジェクトを追加します。,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,answer,ja,16,十六,16,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,prompt,hi,Add the objects:,वस्तुओं को जोड़ें:,ऑब्जेक्ट जोड़ें:,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,prompt,hr,Add the objects:,Zbroji objekte:,Dodajte objekte:,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,prompt,fr,Add the objects:,Additionne les objets :,Ajoutez les objets :,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,answer,ko,16,십육,16,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,prompt,ko,Add the objects:,물체를 더해보세요:,개체를 추가합니다.,mismatch
c73ee789-fb19-4128-9b1f-a3790cf301cc,prompt,vi,Add the objects:,Cộng các đối tượng:,Thêm các đối tượng:,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,prompt,lv,Add the objects:,Saskaitiet objektus:,Pievienojiet objektus:,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,prompt,it,Add the objects:,Somma gli oggetti:,Aggiungi gli oggetti:,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,prompt,lt,Add the objects:,Sudėkite objektus:,Pridėkite objektus:,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,prompt,nl,Add the objects:,Tel de objecten op:,Voeg de objecten toe:,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,prompt,pt,Add the objects:,Some os objetos:,Adicione os objetos:,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,prompt,ro,Add the objects:,Adună obiectele:,Adăugați obiectele:,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,prompt,sk,Add the objects:,Sčítajte objekty:,Pridajte objekty:,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,prompt,sv,Add the objects:,Addera objekten:,Lägg till objekten:,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,prompt,tl,Add the objects:,Pagsamahin ang mga bagay:,Idagdag ang mga bagay:,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,prompt,uk,Add the objects:,Додай об'єкти:,Додайте об'єкти:,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,prompt,vi,Add the objects:,Cộng các đối tượng:,Thêm các đối tượng:,mismatch
03e34a88-d11b-4531-b458-f716dd266ba6,prompt,tr,Add the objects:,Nesneleri topla:,Nesneleri ekleyin:,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,prompt,bg,Add the objects:,Съберете обектите:,Добавете обектите:,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,prompt,ar,Add the objects:,اجمع الأشياء:,إضافة الكائنات:,mismatch
2007a90c-f7a3-4040-8372-c45aa53a5c1b,prompt,cs,Add the objects:,Sečtěte objekty:,Přidejte objekty:,mismatch
